Date,Open,High,Low,Close,Adj Close,Volume
2014-01-21,1.230000,1.240000,1.060000,1.090000,1.088252,21508200
2014-01-22,1.100000,1.230000,1.100000,1.220000,1.218044,36112200
2014-01-23,1.230000,1.280000,1.150000,1.200000,1.198076,16060000
2014-01-24,1.190000,1.370000,1.190000,1.300000,1.297915,25207300
2014-01-27,1.320000,1.350000,1.200000,1.210000,1.208060,8465300
2014-01-28,1.250000,1.270000,1.150000,1.160000,1.158140,6012100
2014-01-29,1.180000,1.210000,1.090000,1.110000,1.108220,7337200
2014-01-30,1.140000,1.270000,1.120000,1.220000,1.218044,22312700
2014-01-31,1.260000,1.320000,1.160000,1.160000,1.158140,20223500
2014-02-03,1.200000,1.210000,1.010000,1.040000,1.038332,12171300
2014-02-04,1.130000,1.140000,1.020000,1.070000,1.068284,13721200
2014-02-05,1.090000,1.180000,1.060000,1.140000,1.138172,17749400
2014-02-06,1.170000,1.200000,1.090000,1.100000,1.098236,12989900
2014-02-07,1.110000,1.130000,1.060000,1.080000,1.078268,6869700
2014-02-10,1.080000,1.110000,1.060000,1.080000,1.078268,4560600
2014-02-11,1.100000,1.150000,1.080000,1.110000,1.108220,11651300
2014-02-12,1.120000,1.130000,1.070000,1.080000,1.078268,9620400
2014-02-13,1.080000,1.110000,1.060000,1.100000,1.098236,5261600
2014-02-14,1.110000,1.120000,1.080000,1.080000,1.078268,1770400
2014-02-17,1.090000,1.110000,1.080000,1.090000,1.088252,1754100
2014-02-18,1.090000,1.100000,1.060000,1.080000,1.078268,2377400
2014-02-19,1.070000,1.100000,1.060000,1.090000,1.088252,2452700
2014-02-20,1.090000,1.140000,1.090000,1.120000,1.118204,4722400
2014-02-21,1.130000,1.150000,1.080000,1.080000,1.078268,6384600
2014-02-24,1.100000,1.120000,1.090000,1.100000,1.098236,1464800
2014-02-25,1.110000,1.110000,1.060000,1.070000,1.068284,3209800
2014-02-26,1.080000,1.090000,1.070000,1.080000,1.078268,1256700
2014-02-27,1.080000,1.090000,1.060000,1.080000,1.078268,1257600
2014-02-28,1.080000,1.090000,1.070000,1.070000,1.068284,1251400
2014-03-05,1.090000,1.090000,1.030000,1.030000,1.028348,2402000
2014-03-06,1.030000,1.060000,1.030000,1.040000,1.038332,1770400
2014-03-07,1.040000,1.060000,0.970000,0.970000,0.968445,4604100
2014-03-10,0.980000,1.010000,0.940000,0.950000,0.948477,3784200
2014-03-11,0.970000,0.980000,0.920000,0.950000,0.948477,2319100
2014-03-12,0.940000,0.960000,0.940000,0.950000,0.948477,4541800
2014-03-13,0.960000,1.040000,0.960000,0.970000,0.968445,5220000
2014-03-14,0.970000,1.000000,0.930000,0.930000,0.928509,2697400
2014-03-17,0.950000,0.960000,0.920000,0.930000,0.928509,1524600
2014-03-18,0.940000,0.990000,0.910000,0.960000,0.958461,2902500
2014-03-19,0.970000,0.990000,0.930000,0.960000,0.958461,3062200
2014-03-20,0.960000,0.970000,0.940000,0.950000,0.948477,1280700
2014-03-21,0.960000,0.960000,0.930000,0.930000,0.928509,1592200
2014-03-24,0.930000,0.950000,0.920000,0.930000,0.928509,1623300
2014-03-25,0.930000,0.990000,0.920000,0.970000,0.968445,6434000
2014-03-26,0.980000,1.010000,0.940000,0.950000,0.948477,3481500
2014-03-27,0.960000,0.970000,0.940000,0.950000,0.948477,2001000
2014-03-28,0.960000,0.970000,0.940000,0.950000,0.948477,1176700
2014-03-31,0.950000,0.960000,0.930000,0.930000,0.928509,2722500
2014-04-01,0.940000,0.950000,0.920000,0.950000,0.948477,2930600
2014-04-02,0.950000,1.000000,0.930000,0.940000,0.938493,4911700
2014-04-03,0.940000,0.960000,0.940000,0.950000,0.948477,824800
2014-04-04,0.960000,0.970000,0.940000,0.960000,0.958461,1867700
2014-04-07,0.960000,0.990000,0.960000,0.960000,0.958461,2589300
2014-04-08,0.970000,0.980000,0.950000,0.960000,0.958461,1317800
2014-04-09,0.970000,0.970000,0.940000,0.960000,0.958461,2794300
2014-04-10,0.960000,0.960000,0.940000,0.950000,0.948477,707000
2014-04-11,0.960000,0.960000,0.930000,0.940000,0.938493,1497100
2014-04-14,0.940000,1.020000,0.930000,0.960000,0.958461,48939300
2014-04-15,0.970000,0.980000,0.870000,0.900000,0.898557,6959100
2014-04-16,0.920000,0.930000,0.860000,0.890000,0.888573,3711500
2014-04-17,0.900000,0.900000,0.890000,0.890000,0.888573,1334100
2014-04-22,0.890000,0.910000,0.880000,0.900000,0.898557,624000
2014-04-23,0.900000,0.910000,0.880000,0.890000,0.888573,1027800
2014-04-24,0.900000,0.900000,0.820000,0.830000,0.828669,4194200
2014-04-25,0.830000,0.830000,0.740000,0.740000,0.738813,8519400
2014-04-28,0.760000,0.760000,0.670000,0.680000,0.678910,8738500
2014-04-29,0.690000,0.710000,0.630000,0.630000,0.628990,5529400
2014-04-30,0.640000,0.680000,0.630000,0.640000,0.638974,5362200
2014-05-02,0.650000,0.660000,0.620000,0.630000,0.628990,3115900
2014-05-05,0.630000,0.760000,0.620000,0.750000,0.748797,9207300
2014-05-06,0.730000,0.800000,0.670000,0.680000,0.678910,11295500
2014-05-07,0.690000,0.740000,0.680000,0.710000,0.708861,6895500
2014-05-08,0.730000,0.760000,0.710000,0.720000,0.718845,7742200
2014-05-09,0.730000,0.760000,0.720000,0.740000,0.738813,4965800
2014-05-12,0.730000,0.750000,0.720000,0.740000,0.738813,2195000
2014-05-13,0.740000,0.740000,0.680000,0.700000,0.698877,8777800
2014-05-14,0.690000,0.750000,0.670000,0.710000,0.708861,8122300
2014-05-15,0.780000,0.850000,0.750000,0.790000,0.788733,26395500
2014-05-16,0.790000,0.810000,0.720000,0.730000,0.728829,11566700
2014-05-19,0.720000,0.720000,0.690000,0.700000,0.698877,6253600
2014-05-20,0.710000,0.730000,0.700000,0.700000,0.698877,3154800
2014-05-21,0.710000,0.760000,0.710000,0.740000,0.738813,5450600
2014-05-22,0.740000,0.770000,0.730000,0.750000,0.748797,6024400
2014-05-23,0.760000,0.770000,0.750000,0.760000,0.758781,2528700
2014-05-26,0.770000,0.770000,0.750000,0.770000,0.768765,2084200
2014-05-27,0.770000,0.780000,0.750000,0.770000,0.768765,2072600
2014-05-28,0.780000,0.870000,0.770000,0.850000,0.848637,10829100
2014-05-29,0.860000,0.880000,0.800000,0.840000,0.838653,9380300
2014-05-30,0.820000,0.840000,0.790000,0.810000,0.808701,7167800
2014-06-02,0.810000,0.830000,0.790000,0.820000,0.818685,3122300
2014-06-03,0.810000,0.830000,0.790000,0.800000,0.798717,2832600
2014-06-04,0.800000,0.820000,0.790000,0.800000,0.798717,3598000
2014-06-05,0.800000,0.860000,0.780000,0.840000,0.838653,7055700
2014-06-06,0.850000,0.870000,0.840000,0.860000,0.858621,2526400
2014-06-09,0.850000,0.870000,0.840000,0.850000,0.848637,2243800
2014-06-10,0.860000,0.910000,0.860000,0.880000,0.878589,5406700
2014-06-11,0.890000,0.920000,0.870000,0.900000,0.898557,4656800
2014-06-13,0.890000,0.900000,0.850000,0.860000,0.858621,2281700
2014-06-16,0.870000,0.970000,0.860000,0.960000,0.958461,5565900
2014-06-17,0.950000,1.000000,0.930000,0.950000,0.948477,2883600
2014-06-18,0.950000,1.040000,0.940000,1.030000,1.028348,8071900
2014-06-20,1.050000,1.090000,1.010000,1.030000,1.028348,6119500
2014-06-23,1.020000,1.090000,1.000000,1.080000,1.078268,5597200
2014-06-24,1.080000,1.110000,1.030000,1.050000,1.048316,8773400
2014-06-25,1.040000,1.080000,1.010000,1.060000,1.058300,7954500
2014-06-26,1.060000,1.080000,1.030000,1.070000,1.068284,5671000
2014-06-27,1.070000,1.160000,1.070000,1.150000,1.148156,8749400
2014-06-30,1.160000,1.200000,1.160000,1.190000,1.188092,4999800
2014-07-01,1.200000,1.240000,1.120000,1.140000,1.138172,8724100
2014-07-02,1.140000,1.150000,1.070000,1.100000,1.098236,10743400
2014-07-03,1.090000,1.130000,1.070000,1.120000,1.118204,4526300
2014-07-04,1.130000,1.140000,1.100000,1.100000,1.098236,1578900
2014-07-07,1.090000,1.120000,1.030000,1.040000,1.038332,3139300
2014-07-08,1.070000,1.110000,1.060000,1.060000,1.058300,2499300
2014-07-10,1.090000,1.090000,0.990000,1.000000,0.998396,4534700
2014-07-11,1.020000,1.150000,0.990000,1.120000,1.118204,11969800
2014-07-14,1.140000,1.210000,1.130000,1.200000,1.198076,8486500
2014-07-15,1.230000,1.230000,1.110000,1.160000,1.158140,7660800
2014-07-16,1.170000,1.170000,1.100000,1.110000,1.108220,2421300
2014-07-17,1.110000,1.160000,1.080000,1.150000,1.148156,3342700
2014-07-18,1.160000,1.200000,1.160000,1.200000,1.198076,5029300
2014-07-21,1.190000,1.230000,1.160000,1.180000,1.178108,3518300
2014-07-22,1.190000,1.210000,1.170000,1.210000,1.208060,4221700
2014-07-23,1.210000,1.330000,1.190000,1.290000,1.287931,8907600
2014-07-24,1.310000,1.350000,1.240000,1.330000,1.327867,9397500
2014-07-25,1.320000,1.320000,1.210000,1.280000,1.277947,12290200
2014-07-28,1.250000,1.270000,1.150000,1.200000,1.198076,12044100
2014-07-29,1.190000,1.190000,1.110000,1.130000,1.128188,9616600
2014-07-30,1.120000,1.170000,1.100000,1.170000,1.168124,6818000
2014-07-31,1.160000,1.350000,1.150000,1.330000,1.327867,22497200
2014-08-01,1.340000,1.440000,1.280000,1.400000,1.397755,18092400
2014-08-04,1.360000,1.482000,1.315000,1.450000,1.447675,8448000
2014-08-05,1.458000,1.458000,1.325000,1.330000,1.327867,5500000
2014-08-06,1.315000,1.328000,1.255000,1.284000,1.281941,4427000
2014-08-07,1.292000,1.400000,1.290000,1.378000,1.375790,5817000
2014-08-08,1.358000,1.434000,1.356000,1.385000,1.382779,5607000
2014-08-11,1.390000,1.440000,1.390000,1.405000,1.402747,4160000
2014-08-12,1.420000,1.450000,1.406000,1.442000,1.439688,4651000
2014-08-13,1.454000,1.475000,1.406000,1.421000,1.418721,3806000
2014-08-14,1.427000,1.465000,1.408000,1.425000,1.422715,2338000
2014-08-15,1.454000,1.468000,1.298000,1.300000,1.297915,8754000
2014-08-18,1.315000,1.350000,1.239000,1.258000,1.255983,7548000
2014-08-19,1.255000,1.349000,1.230000,1.340000,1.337851,8061000
2014-08-20,1.353000,1.388000,1.319000,1.330000,1.327867,3225000
2014-08-21,1.342000,1.363000,1.324000,1.350000,1.347835,4246000
2014-08-22,1.353000,1.353000,1.298000,1.308000,1.305902,3612000
2014-08-25,1.319000,1.325000,1.271000,1.299000,1.296917,3336000
2014-08-26,1.303000,1.330000,1.292000,1.308000,1.305902,5284000
2014-08-27,1.315000,1.330000,1.293000,1.320000,1.317883,5274000
2014-08-28,1.319000,1.374000,1.305000,1.312000,1.309896,6711000
2014-08-29,1.312000,1.415000,1.312000,1.391000,1.388769,6890000
2014-09-01,1.392000,1.438000,1.350000,1.353000,1.350830,3248000
2014-09-02,1.367000,1.382000,1.334000,1.365000,1.362811,2088000
2014-09-03,1.370000,1.373000,1.323000,1.339000,1.336853,7239000
2014-09-04,1.325000,1.348000,1.300000,1.313000,1.310894,3135000
2014-09-05,1.308000,1.310000,1.240000,1.253000,1.250991,6708000
2014-09-08,1.247000,1.290000,1.208000,1.215000,1.213052,5430000
2014-09-09,1.210000,1.216000,1.150000,1.153000,1.151151,4582000
2014-09-10,1.160000,1.165000,1.126000,1.160000,1.158140,2053000
2014-09-11,1.180000,1.180000,1.120000,1.140000,1.138172,922000
2014-09-12,1.135000,1.195000,1.115000,1.156000,1.154146,2807000
2014-09-15,1.142000,1.160000,1.117000,1.134000,1.132181,2309000
2014-09-16,1.140000,1.172000,1.131000,1.135000,1.133180,1315000
2014-09-17,1.125000,1.139000,1.080000,1.132000,1.130185,4864000
2014-09-18,1.124000,1.157000,1.113000,1.132000,1.130185,2557000
2014-09-19,1.130000,1.185000,1.130000,1.160000,1.158140,4643000
2014-09-22,1.188000,1.191000,1.090000,1.100000,1.098236,9583000
2014-09-23,1.115000,1.131000,1.063000,1.069000,1.067286,6116000
2014-09-24,1.076000,1.085000,1.041000,1.076000,1.074275,6064000
2014-09-25,1.060000,1.144000,1.048000,1.092000,1.090249,954000
2014-09-26,1.110000,1.115000,1.067000,1.100000,1.098236,6310000
2014-09-29,1.081000,1.145000,1.069000,1.131000,1.129186,6996000
2014-09-30,1.120000,1.120000,1.056000,1.095000,1.093244,7283000
2014-10-01,1.075000,1.094000,1.050000,1.073000,1.071279,4814000
2014-10-02,1.086000,1.100000,1.063000,1.080000,1.078268,5941000
2014-10-03,1.086000,1.096000,1.064000,1.069000,1.067286,3959000
2014-10-06,1.081000,1.097000,1.073000,1.080000,1.078268,1308000
2014-10-07,1.090000,1.114000,1.076000,1.099000,1.097238,6812000
2014-10-08,1.093000,1.108000,1.058000,1.099000,1.097238,4747000
2014-10-09,1.115000,1.115000,1.078000,1.113000,1.111215,6980000
2014-10-10,1.100000,1.100000,1.100000,1.100000,1.098236,2532000
2014-10-13,1.079000,1.120000,1.079000,1.104000,1.102230,10871000
2014-10-14,1.095000,1.119000,1.064000,1.110000,1.108220,6189000
2014-10-15,1.095000,1.148000,1.092000,1.133000,1.131183,8866000
2014-10-16,1.114000,1.189000,1.090000,1.150000,1.148156,3977000
2014-10-17,1.173000,1.187000,1.141000,1.150000,1.148156,3608000
2014-10-20,1.103000,1.103000,1.103000,1.103000,1.101231,2215000
2014-10-21,1.022000,1.022000,1.022000,1.022000,1.020361,4470000
2014-10-22,1.036000,1.065000,1.003000,1.050000,1.048316,3869000
2014-10-23,1.038000,1.038000,0.975000,1.020000,1.018364,4749000
2014-10-24,1.010000,1.044000,0.988000,1.005000,1.003388,4513000
2014-10-27,0.967000,0.967000,0.967000,0.967000,0.965449,3862000
2014-10-28,0.976000,1.000000,0.960000,0.982000,0.980425,12005000
2014-10-29,0.990000,0.990000,0.938000,0.980000,0.978428,4819000
2014-10-30,0.970000,0.998000,0.950000,0.979000,0.977430,4127000
2014-10-31,0.971000,0.982000,0.964000,0.970000,0.968445,1361000
2014-11-03,0.960000,0.974000,0.936000,0.957000,0.955465,5037000
2014-11-04,0.955000,0.960000,0.908000,0.924000,0.922518,1934000
2014-11-05,0.920000,0.938000,0.896000,0.909000,0.907542,2296000
2014-11-06,0.907000,0.910000,0.870000,0.900000,0.898557,3109000
2014-11-07,0.913000,0.928000,0.887000,0.928000,0.926512,1077000
2014-11-10,0.924000,0.930000,0.894000,0.904000,0.902550,803000
2014-11-11,0.899000,0.911000,0.882000,0.885000,0.883581,2099000
2014-11-12,0.888000,0.908000,0.862000,0.899000,0.897558,1499000
2014-11-13,0.910000,0.927000,0.867000,0.900000,0.898557,3742000
2014-11-14,0.905000,0.924000,0.873000,0.890000,0.888573,1954000
2014-11-17,0.895000,0.901000,0.866000,0.881000,0.879587,3037000
2014-11-18,0.875000,0.880000,0.810000,0.818000,0.816688,3037000
2014-11-19,0.818000,0.834000,0.782000,0.797000,0.795722,7171000
2014-11-21,0.804000,0.822000,0.799000,0.806000,0.804707,17491000
2014-11-24,0.815000,0.842000,0.768000,0.783000,0.781744,2861000
2014-11-25,0.785000,0.800000,0.731000,0.731000,0.729828,5871000
2014-11-26,0.733000,0.773000,0.702000,0.766000,0.764772,15698000
2014-11-27,0.778000,0.779000,0.733000,0.740000,0.738813,3334000
2014-11-28,0.740000,0.760000,0.740000,0.760000,0.758781,1887000
2014-12-01,0.712000,0.716000,0.693000,0.700000,0.698877,34116540
2014-12-02,0.705000,0.715000,0.680000,0.696000,0.694884,38665030
2014-12-03,0.696000,0.717000,0.688000,0.710000,0.708861,5732000
2014-12-04,0.714000,0.752000,0.701000,0.751000,0.749796,8518000
2014-12-05,0.762000,0.762000,0.700000,0.748000,0.746801,8207000
2014-12-08,0.742000,0.749000,0.702000,0.740000,0.738813,5584000
2014-12-09,0.722000,0.741000,0.706000,0.706000,0.704868,3322000
2014-12-10,0.710000,0.721000,0.638000,0.638000,0.636977,3846000
2014-12-11,0.648000,0.651000,0.590000,0.590000,0.589054,4009000
2014-12-12,0.587000,0.600000,0.565000,0.578000,0.577073,3829000
2014-12-15,0.558000,0.568000,0.449000,0.449000,0.448280,5871000
2014-12-16,0.419000,0.505000,0.393000,0.493000,0.492209,9662000
2014-12-17,0.500000,0.524000,0.500000,0.514000,0.513176,4591000
2014-12-18,0.519000,0.544000,0.474000,0.482000,0.481227,4437000
2014-12-19,0.497000,0.497000,0.462000,0.475000,0.474238,3104000
2014-12-22,0.474000,0.488000,0.455000,0.460000,0.459262,2388000
2014-12-23,0.450000,0.480000,0.450000,0.472000,0.471243,2123000
2014-12-26,0.465000,0.470000,0.460000,0.461000,0.460261,1938000
2014-12-29,0.461000,0.471000,0.450000,0.460000,0.459262,1170000
2014-12-30,0.462000,0.472000,0.451000,0.462000,0.461259,1341000
2015-01-02,0.460000,0.467000,0.440000,0.440000,0.439294,840000
2015-01-05,0.436000,0.438000,0.407000,0.407000,0.406347,1912000
2015-01-06,0.407000,0.419000,0.367000,0.367000,0.366411,2154000
2015-01-07,0.375000,0.389000,0.365000,0.366000,0.365413,1501000
2015-01-08,0.383000,0.383000,0.365000,0.378000,0.377394,1622000
2015-01-09,0.367000,0.485000,0.367000,0.438000,0.437298,10658000
2015-01-12,0.434000,0.437000,0.379000,0.379000,0.378392,8526000
2015-01-13,0.382000,0.395000,0.371000,0.373000,0.372402,3161000
2015-01-14,0.371000,0.375000,0.337000,0.345000,0.344447,2177000
2015-01-15,0.360000,0.363000,0.338000,0.346000,0.345445,1672000
2015-01-16,0.362000,0.362000,0.316000,0.318000,0.317490,4553000
2015-01-19,0.315000,0.322000,0.285000,0.286000,0.285541,4831000
2015-01-20,0.304000,0.343000,0.304000,0.326000,0.325477,12316000
2015-01-21,0.367000,0.443000,0.354000,0.443000,0.442290,17748000
2015-01-22,0.500000,0.678000,0.500000,0.629000,0.627991,24813000
2015-01-23,0.500000,0.770000,0.500000,0.628000,0.626993,30502000
2015-01-26,0.600000,0.683000,0.574000,0.574000,0.573080,19402000
2015-01-27,0.562000,0.580000,0.441000,0.441000,0.440293,25595000
2015-01-28,0.454000,0.482000,0.406000,0.430000,0.429310,15675000
2015-01-29,0.429000,0.445000,0.387000,0.404000,0.403352,13350000
2015-01-30,0.405000,0.412000,0.373000,0.390000,0.389375,5805000
2015-02-02,0.395000,0.486000,0.385000,0.482000,0.481227,13115000
2015-02-03,0.535000,0.577000,0.495000,0.499000,0.498200,19037000
2015-02-04,0.518000,0.537000,0.491000,0.500000,0.499198,8404000
2015-02-05,0.500000,0.520000,0.499000,0.502000,0.501195,3291000
2015-02-06,0.500000,0.508000,0.473000,0.478000,0.477233,4142000
2015-02-09,0.465000,0.512000,0.465000,0.491000,0.490213,3062000
2015-02-10,0.500000,0.507000,0.480000,0.486000,0.485221,1469000
2015-02-11,0.486000,0.502000,0.465000,0.479000,0.478232,2264000
2015-02-12,0.484000,0.513000,0.484000,0.490000,0.489214,5740000
2015-02-13,0.502000,0.553000,0.502000,0.543000,0.542129,8542000
2015-02-18,0.552000,0.597000,0.548000,0.555000,0.554110,4639000
2015-02-19,0.569000,0.569000,0.539000,0.553000,0.552113,3181000
2015-02-20,0.569000,0.575000,0.546000,0.560000,0.559102,4045000
2015-02-23,0.554000,0.570000,0.548000,0.557000,0.556107,2066000
2015-02-24,0.561000,0.569000,0.550000,0.560000,0.559102,2439000
2015-02-25,0.554000,0.562000,0.540000,0.541000,0.540132,2079000
2015-02-26,0.545000,0.554000,0.532000,0.545000,0.544126,2429000
2015-02-27,0.546000,0.552000,0.538000,0.538000,0.537137,2224000
2015-03-02,0.538000,0.542000,0.485000,0.486000,0.485221,3193000
2015-03-03,0.490000,0.505000,0.486000,0.500000,0.499198,1980000
2015-03-04,0.494000,0.506000,0.488000,0.500000,0.499198,1667000
2015-03-05,0.502000,0.502000,0.482000,0.488000,0.487217,1403000
2015-03-06,0.491000,0.495000,0.483000,0.489000,0.488216,1206000
2015-03-09,0.489000,0.489000,0.464000,0.475000,0.474238,1770000
2015-03-10,0.465000,0.470000,0.437000,0.449000,0.448280,2662000
2015-03-11,0.451000,0.463000,0.451000,0.461000,0.460261,809000
2015-03-12,0.470000,0.472000,0.450000,0.450000,0.449278,902000
2015-03-13,0.450000,0.450000,0.426000,0.431000,0.430309,1677000
2015-03-16,0.431000,0.442000,0.410000,0.416000,0.415333,2216000
2015-03-17,0.410000,0.501000,0.410000,0.492000,0.491211,4165000
2015-03-18,0.520000,0.567000,0.502000,0.510000,0.509182,9823000
2015-03-19,0.506000,0.515000,0.471000,0.472000,0.471243,4224000
2015-03-20,0.475000,0.498000,0.462000,0.462000,0.461259,2616000
2015-03-23,0.459000,0.493000,0.458000,0.484000,0.483224,2293000
2015-03-24,0.489000,0.512000,0.485000,0.498000,0.497201,4582000
2015-03-25,0.508000,0.531000,0.507000,0.507000,0.506187,3222000
2015-03-26,0.517000,0.520000,0.487000,0.501000,0.500197,3098000
2015-03-27,0.496000,0.501000,0.482000,0.482000,0.481227,2012000
2015-03-30,0.483000,0.496000,0.457000,0.472000,0.471243,3680000
2015-03-31,0.455000,0.474000,0.440000,0.451000,0.450277,3966000
2015-04-01,0.454000,0.470000,0.454000,0.461000,0.460261,1441000
2015-04-02,0.460000,0.501000,0.450000,0.487000,0.486219,3438000
2015-04-06,0.495000,0.503000,0.480000,0.484000,0.483224,1425000
2015-04-07,0.486000,0.494000,0.465000,0.465000,0.464254,987000
2015-04-08,0.479000,0.482000,0.455000,0.469000,0.468248,1272000
2015-04-09,0.456000,0.474000,0.456000,0.457000,0.456267,781000
2015-04-10,0.465000,0.477000,0.462000,0.464000,0.463256,1368000
2015-04-13,0.465000,0.474000,0.450000,0.457000,0.456267,1847000
2015-04-14,0.458000,0.464000,0.451000,0.451000,0.450277,1023000
2015-04-15,0.453000,0.465000,0.453000,0.461000,0.460261,1335000
2015-04-16,0.460000,0.463000,0.445000,0.445000,0.444286,1276000
2015-04-17,0.450000,0.460000,0.442000,0.457000,0.456267,884000
2015-04-20,0.458000,0.459000,0.446000,0.450000,0.449278,581000
2015-04-22,0.455000,0.457000,0.446000,0.447000,0.446283,595000
2015-04-23,0.447000,0.452000,0.435000,0.436000,0.435301,1059000
2015-04-24,0.443000,0.450000,0.435000,0.449000,0.448280,1479000
2015-04-27,0.449000,0.455000,0.421000,0.435000,0.434302,1523000
2015-04-28,0.441000,0.441000,0.427000,0.431000,0.430309,768000
2015-04-29,0.430000,0.445000,0.424000,0.442000,0.441291,1224000
2015-04-30,0.449000,0.493000,0.441000,0.465000,0.464254,6442000
2015-05-04,0.477000,0.499000,0.470000,0.472000,0.471243,3013000
2015-05-05,0.472000,0.482000,0.465000,0.470000,0.469246,2674000
2015-05-06,0.467000,0.480000,0.440000,0.449000,0.448280,1545000
2015-05-07,0.457000,0.457000,0.433000,0.433000,0.432306,1777000
2015-05-08,0.440000,0.458000,0.438000,0.451000,0.450277,2113000
2015-05-11,0.460000,0.460000,0.448000,0.450000,0.449278,735000
2015-05-12,0.450000,0.458000,0.441000,0.451000,0.450277,1205000
2015-05-13,0.451000,0.452000,0.442000,0.446000,0.445285,1042000
2015-05-14,0.460000,0.461000,0.445000,0.450000,0.449278,1715000
2015-05-15,0.445000,0.493000,0.436000,0.485000,0.484222,4448000
2015-05-18,0.520000,0.535000,0.498000,0.505000,0.504190,6597000
2015-05-19,0.510000,0.514000,0.452000,0.452000,0.451275,5480000
2015-05-20,0.459000,0.468000,0.440000,0.440000,0.439294,1667000
2015-05-21,0.442000,0.463000,0.442000,0.458000,0.457266,1535000
2015-05-22,0.458000,0.458000,0.443000,0.445000,0.444286,1750000
2015-05-25,0.445000,0.452000,0.444000,0.445000,0.444286,837000
2015-05-26,0.447000,0.452000,0.436000,0.437000,0.436299,1633000
2015-05-27,0.441000,0.447000,0.440000,0.447000,0.446283,791000
2015-05-28,0.448000,0.467000,0.448000,0.456000,0.455269,1636000
2015-05-29,0.460000,0.462000,0.450000,0.458000,0.457266,1220000
2015-06-01,0.459000,0.462000,0.450000,0.453000,0.452274,540000
2015-06-02,0.456000,0.461000,0.451000,0.451000,0.450277,577000
2015-06-03,0.452000,0.454000,0.446000,0.447000,0.446283,245000
2015-06-05,0.446000,0.449000,0.435000,0.439000,0.438296,1177000
2015-06-08,0.444000,0.444000,0.434000,0.434000,0.433304,817000
2015-06-09,0.440000,0.442000,0.432000,0.437000,0.436299,1274000
2015-06-10,0.437000,0.444000,0.436000,0.437000,0.436299,300000
2015-06-11,0.437000,0.441000,0.437000,0.440000,0.439294,201000
2015-06-12,0.440000,0.441000,0.435000,0.437000,0.436299,257000
2015-06-15,0.439000,0.439000,0.430000,0.436000,0.435301,193000
2015-06-16,0.437000,0.438000,0.435000,0.435000,0.434302,471000
2015-06-17,0.444000,0.446000,0.438000,0.442000,0.441291,1064000
2015-06-18,0.444000,0.455000,0.441000,0.444000,0.443288,852000
2015-06-19,0.445000,0.447000,0.432000,0.437000,0.436299,760000
2015-06-22,0.440000,0.440000,0.432000,0.432000,0.431307,766000
2015-06-23,0.434000,0.438000,0.430000,0.431000,0.430309,750000
2015-06-24,0.432000,0.438000,0.429000,0.433000,0.432306,886000
2015-06-25,0.429000,0.434000,0.423000,0.425000,0.424318,819000
2015-06-26,0.423000,0.440000,0.421000,0.440000,0.439294,371000
2015-06-29,0.422000,0.433000,0.411000,0.425000,0.424318,756000
2015-06-30,0.432000,0.460000,0.407000,0.410000,0.409343,1961000
2015-07-01,0.418000,0.419000,0.397000,0.397000,0.396363,1536000
2015-07-02,0.412000,0.435000,0.410000,0.433000,0.432306,2266000
2015-07-03,0.422000,0.444000,0.416000,0.416000,0.415333,1522000
2015-07-06,0.412000,0.425000,0.407000,0.408000,0.407346,2172000
2015-07-07,0.407000,0.423000,0.399000,0.406000,0.405349,1108000
2015-07-08,0.410000,0.416000,0.399000,0.400000,0.399359,711000
2015-07-10,0.401000,0.418000,0.401000,0.418000,0.417330,1079000
2015-07-13,0.423000,0.425000,0.410000,0.420000,0.419326,447000
2015-07-14,0.420000,0.420000,0.411000,0.414000,0.413336,516000
2015-07-15,0.412000,0.417000,0.409000,0.409000,0.408344,415000
2015-07-16,0.413000,0.416000,0.408000,0.413000,0.412338,280000
2015-07-17,0.408000,0.422000,0.408000,0.422000,0.421323,670000
2015-07-20,0.418000,0.420000,0.400000,0.400000,0.399359,1167000
2015-07-21,0.405000,0.412000,0.398000,0.398000,0.397362,654000
2015-07-22,0.401000,0.404000,0.398000,0.403000,0.402354,542000
2015-07-23,0.400000,0.410000,0.395000,0.397000,0.396363,794000
2015-07-24,0.404000,0.404000,0.375000,0.384000,0.383384,1013000
2015-07-27,0.391000,0.391000,0.371000,0.371000,0.370405,812000
2015-07-28,0.375000,0.386000,0.372000,0.384000,0.383384,620000
2015-07-29,0.378000,0.383000,0.375000,0.380000,0.379391,692000
2015-07-30,0.378000,0.381000,0.374000,0.377000,0.376395,383000
2015-07-31,0.380000,0.385000,0.343000,0.343000,0.342450,1631000
2015-08-03,0.345000,0.353000,0.334000,0.340000,0.339455,1173000
2015-08-04,0.340000,0.343000,0.327000,0.327000,0.326476,929000
2015-08-05,0.329000,0.359000,0.325000,0.350000,0.349439,1090000
2015-08-06,0.342000,0.354000,0.333000,0.340000,0.339455,534000
2015-08-07,0.335000,0.350000,0.335000,0.341000,0.340453,633000
2015-08-10,0.347000,0.354000,0.335000,0.345000,0.344447,398000
2015-08-11,0.346000,0.368000,0.345000,0.362000,0.361419,844000
2015-08-12,0.353000,0.369000,0.353000,0.360000,0.359423,1230000
2015-08-13,0.357000,0.383000,0.357000,0.381000,0.380389,792000
2015-08-14,0.379000,0.379000,0.350000,0.350000,0.349439,1016000
